id,Tisch F4 Collection Name ,Notes
tufts:perseus.image.1987.08.2306,Perseus,
tufts:perseus.image.1987.08.2309,Perseus,
tufts:perseus.image.1987.08.2312,Perseus,
tufts:perseus.image.1987.08.2317,Perseus,
tufts:perseus.image.1987.08.2318,Perseus,
tufts:perseus.image.1987.08.2325,Perseus,
tufts:perseus.image.1987.08.2334,Perseus,
tufts:perseus.image.1987.08.2335,Perseus,
tufts:perseus.image.1987.08.2418,Perseus,
tufts:perseus.image.1987.08.2419,Perseus,
tufts:perseus.image.1987.08.2420,Perseus,
tufts:perseus.image.1987.08.2421,Perseus,
tufts:perseus.image.1987.08.2422,Perseus,
tufts:perseus.image.1987.08.2423,Perseus,
tufts:perseus.image.1987.08.2424,Perseus,
tufts:perseus.image.1987.08.2425,Perseus,
tufts:perseus.image.1987.08.2426,Perseus,
tufts:perseus.image.1987.08.2431,Perseus,
tufts:perseus.image.1987.08.2432,Perseus,
tufts:perseus.image.1987.08.2433,Perseus,
tufts:perseus.image.1987.08.2434,Perseus,
tufts:perseus.image.1987.08.2435,Perseus,
tufts:perseus.image.1987.08.2506,Perseus,
tufts:perseus.image.1987.08.2507,Perseus,
tufts:perseus.image.1987.08.2509,Perseus,
tufts:perseus.image.1987.08.2514,Perseus,
tufts:perseus.image.1987.08.2520,Perseus,
tufts:perseus.image.1987.08.2521,Perseus,
tufts:perseus.image.1987.08.2522,Perseus,
tufts:perseus.image.1987.08.2523,Perseus,
tufts:perseus.image.1987.08.2525,Perseus,
tufts:perseus.image.1987.08.2526,Perseus,
tufts:perseus.image.1987.08.2527,Perseus,
tufts:perseus.image.1987.08.2529,Perseus,
tufts:perseus.image.1987.08.2536,Perseus,
tufts:perseus.image.1987.08.2537,Perseus,
tufts:perseus.image.1987.08.2538,Perseus,
tufts:perseus.image.1987.08.2602,Perseus,
tufts:perseus.image.1987.08.2603,Perseus,
tufts:perseus.image.1987.08.2604,Perseus,
tufts:perseus.image.1987.08.2605,Perseus,
tufts:perseus.image.1987.08.2606,Perseus,
tufts:perseus.image.1987.08.2608,Perseus,
tufts:perseus.image.1987.08.3002,Perseus,
tufts:perseus.image.1987.08.3003,Perseus,
tufts:perseus.image.1987.08.3005,Perseus,
tufts:perseus.image.1987.08.3006,Perseus,
tufts:perseus.image.1987.08.3007,Perseus,
tufts:perseus.image.1987.08.3008,Perseus,
tufts:perseus.image.1987.08.3009,Perseus,
tufts:perseus.image.1987.08.3010,Perseus,
tufts:perseus.image.1987.08.3026,Perseus,
tufts:perseus.image.1987.08.3028,Perseus,
tufts:perseus.image.1987.08.3030,Perseus,
tufts:perseus.image.1987.08.3034,Perseus,
tufts:perseus.image.1987.08.3035,Perseus,
tufts:perseus.image.1987.08.3036,Perseus,
tufts:perseus.image.1987.08.3103,Perseus,
tufts:perseus.image.1987.08.3104,Perseus,
tufts:perseus.image.1987.08.3105,Perseus,
tufts:perseus.image.1987.08.3106,Perseus,
tufts:perseus.image.1987.08.3107,Perseus,
tufts:perseus.image.1987.08.3108,Perseus,
tufts:perseus.image.1987.08.3110,Perseus,
tufts:perseus.image.1987.08.3111,Perseus,
tufts:perseus.image.1987.08.3113,Perseus,
tufts:perseus.image.1987.08.3114,Perseus,
tufts:perseus.image.1987.08.3115,Perseus,
tufts:perseus.image.1987.08.3116,Perseus,
tufts:perseus.image.1987.08.3117,Perseus,
tufts:perseus.image.1987.08.3118,Perseus,
tufts:perseus.image.1987.08.3119,Perseus,
tufts:perseus.image.1987.08.3120,Perseus,
tufts:perseus.image.1987.08.3121,Perseus,
tufts:perseus.image.1987.08.3122,Perseus,
tufts:perseus.image.1987.08.3123,Perseus,
tufts:perseus.image.1987.08.3125,Perseus,
tufts:perseus.image.1987.08.3126,Perseus,
tufts:perseus.image.1987.08.3129,Perseus,
tufts:perseus.image.1987.08.3130,Perseus,
tufts:perseus.image.1987.08.3131,Perseus,
tufts:perseus.image.1987.08.3133,Perseus,
tufts:perseus.image.1987.08.3134,Perseus,
tufts:perseus.image.1987.08.3136,Perseus,
tufts:perseus.image.1987.08.3137,Perseus,
tufts:perseus.image.1987.08.3138,Perseus,
tufts:perseus.image.1987.08.3204,Perseus,
tufts:perseus.image.1987.08.3207,Perseus,
tufts:perseus.image.1987.08.3208,Perseus,
tufts:perseus.image.1987.08.3209,Perseus,
tufts:perseus.image.1987.08.3212,Perseus,
tufts:perseus.image.1987.08.3215,Perseus,
tufts:perseus.image.1987.08.3220,Perseus,
tufts:perseus.image.1987.08.3624,Perseus,
tufts:perseus.image.1987.08.3625,Perseus,
tufts:perseus.image.1987.08.3626,Perseus,
tufts:perseus.image.1987.08.4026,Perseus,
tufts:perseus.image.1987.08.4028,Perseus,
tufts:perseus.image.1987.08.4029,Perseus,
tufts:perseus.image.1987.08.4031,Perseus,
tufts:perseus.image.1987.08.4032,Perseus,
tufts:perseus.image.1987.08.4033,Perseus,
tufts:perseus.image.1987.08.4035,Perseus,
tufts:perseus.image.1987.08.4036,Perseus,
tufts:perseus.image.1987.08.4101,Perseus,
tufts:perseus.image.1987.08.4103,Perseus,
tufts:perseus.image.1987.08.4104,Perseus,
tufts:perseus.image.1987.08.4105,Perseus,
tufts:perseus.image.1987.08.4106,Perseus,
tufts:perseus.image.1987.08.4107,Perseus,
tufts:perseus.image.1987.08.4108,Perseus,
tufts:perseus.image.1987.08.4109,Perseus,
tufts:perseus.image.1987.08.4113,Perseus,
tufts:perseus.image.1987.08.4114,Perseus,
tufts:perseus.image.1987.08.4115,Perseus,
tufts:perseus.image.1987.08.4116,Perseus,
tufts:perseus.image.1987.08.4117,Perseus,
tufts:perseus.image.1987.08.4118,Perseus,
tufts:perseus.image.1987.08.4120,Perseus,
tufts:perseus.image.1987.08.4121,Perseus,
tufts:perseus.image.1987.08.4122,Perseus,
tufts:perseus.image.1987.08.4123,Perseus,
tufts:perseus.image.1987.08.4125,Perseus,
tufts:perseus.image.1987.08.4126,Perseus,
tufts:perseus.image.1987.08.4133,Perseus,
tufts:perseus.image.1987.08.4134,Perseus,
tufts:perseus.image.1987.08.4135,Perseus,
tufts:perseus.image.1987.08.4201,Perseus,
tufts:perseus.image.1987.08.4204,Perseus,
tufts:perseus.image.1987.08.4205,Perseus,
tufts:perseus.image.1987.08.4206,Perseus,
tufts:perseus.image.1987.08.4207,Perseus,
tufts:perseus.image.1987.08.4211,Perseus,
tufts:perseus.image.1987.08.4212,Perseus,
tufts:perseus.image.1987.08.4213,Perseus,
tufts:perseus.image.1987.08.4214,Perseus,
tufts:perseus.image.1987.08.4215,Perseus,
tufts:perseus.image.1987.08.4216,Perseus,
tufts:perseus.image.1987.08.4217,Perseus,
tufts:perseus.image.1987.08.4220,Perseus,
tufts:perseus.image.1987.08.4223,Perseus,
tufts:perseus.image.1987.08.4224,Perseus,
tufts:perseus.image.1987.08.4225,Perseus,
tufts:perseus.image.1987.08.4229,Perseus,
tufts:perseus.image.1987.08.4231,Perseus,
tufts:perseus.image.1987.08.4233,Perseus,
tufts:perseus.image.1987.08.4234,Perseus,
tufts:perseus.image.1987.08.4235,Perseus,
tufts:perseus.image.1987.08.4236,Perseus,
tufts:perseus.image.1987.08.4237,Perseus,
tufts:perseus.image.1987.08.4238,Perseus,
tufts:perseus.image.1987.08.4239,Perseus,
tufts:perseus.image.1987.08.4240,Perseus,
tufts:perseus.image.1987.08.4241,Perseus,
tufts:perseus.image.1987.08.4242,Perseus,
tufts:perseus.image.1987.08.4243,Perseus,
tufts:perseus.image.1987.08.4245,Perseus,
tufts:perseus.image.1987.08.4301,Perseus,
tufts:perseus.image.1987.08.4302,Perseus,
tufts:perseus.image.1987.08.4303,Perseus,
tufts:perseus.image.1987.08.4305,Perseus,
tufts:perseus.image.1987.08.4306,Perseus,
tufts:perseus.image.1987.08.4307,Perseus,
tufts:perseus.image.1987.08.4308,Perseus,
tufts:perseus.image.1987.08.4309,Perseus,
tufts:perseus.image.1987.08.4310,Perseus,
tufts:perseus.image.1987.08.4311,Perseus,
tufts:perseus.image.1987.08.4312,Perseus,
tufts:perseus.image.1987.08.4314,Perseus,
tufts:perseus.image.1987.08.4315,Perseus,
tufts:perseus.image.1987.08.4319,Perseus,
tufts:perseus.image.1987.08.4324,Perseus,
tufts:perseus.image.1987.08.4325,Perseus,
tufts:perseus.image.1987.08.4326,Perseus,
tufts:perseus.image.1987.08.4331,Perseus,
tufts:perseus.image.1987.08.4333,Perseus,
tufts:perseus.image.1987.08.4334,Perseus,
tufts:perseus.image.1987.08.4336,Perseus,
tufts:perseus.image.1987.08.4337,Perseus,
tufts:perseus.image.1987.08.4338,Perseus,
tufts:perseus.image.1987.08.4339,Perseus,
tufts:perseus.image.1987.08.4341,Perseus,
tufts:perseus.image.1987.08.4342,Perseus,
tufts:perseus.image.1987.08.4343,Perseus,
tufts:perseus.image.1987.08.4344,Perseus,
tufts:perseus.image.1987.08.4345,Perseus,
tufts:perseus.image.1987.08.4346,Perseus,
tufts:perseus.image.1987.08.4347,Perseus,
tufts:perseus.image.1987.08.4350,Perseus,
tufts:perseus.image.1987.08.4351,Perseus,
tufts:perseus.image.1987.08.4353,Perseus,
tufts:perseus.image.1987.08.4354,Perseus,
tufts:perseus.image.1987.08.4356,Perseus,
tufts:perseus.image.1987.08.4501,Perseus,
tufts:perseus.image.1987.08.4502,Perseus,
tufts:perseus.image.1987.08.4503,Perseus,
tufts:perseus.image.1987.08.4504,Perseus,
tufts:perseus.image.1987.08.4505,Perseus,
tufts:perseus.image.1987.08.4506,Perseus,
tufts:perseus.image.1987.08.4507,Perseus,
tufts:perseus.image.1987.08.4508,Perseus,
tufts:perseus.image.1987.08.4509,Perseus,
tufts:perseus.image.1987.08.4510,Perseus,
tufts:perseus.image.1987.08.4511,Perseus,
tufts:perseus.image.1987.08.4512,Perseus,
tufts:perseus.image.1987.08.4513,Perseus,
tufts:perseus.image.1987.08.4514,Perseus,
tufts:perseus.image.1987.08.4515,Perseus,
tufts:perseus.image.1987.08.4516,Perseus,
tufts:perseus.image.1987.08.4529,Perseus,
tufts:perseus.image.1987.08.4530,Perseus,
tufts:perseus.image.1987.08.4532,Perseus,
tufts:perseus.image.1987.08.4601,Perseus,
tufts:perseus.image.1987.08.4602,Perseus,
tufts:perseus.image.1987.08.4625,Perseus,
tufts:perseus.image.1987.08.4626,Perseus,
tufts:perseus.image.1987.08.4627,Perseus,
tufts:perseus.image.1987.08.4628,Perseus,
tufts:perseus.image.1987.08.4629,Perseus,
tufts:perseus.image.1987.08.4630,Perseus,
tufts:perseus.image.1987.08.4803,Perseus,
tufts:perseus.image.1987.08.4805,Perseus,
tufts:perseus.image.1987.08.4809,Perseus,
tufts:perseus.image.1987.08.4810,Perseus,
tufts:perseus.image.1987.08.4811,Perseus,
tufts:perseus.image.1987.08.4814,Perseus,
tufts:perseus.image.1987.08.4816,Perseus,
tufts:perseus.image.1987.08.4819,Perseus,
tufts:perseus.image.1987.08.4820,Perseus,
tufts:perseus.image.1987.08.4821,Perseus,
tufts:perseus.image.1987.08.4822,Perseus,
tufts:perseus.image.1987.08.4823,Perseus,
tufts:perseus.image.1987.08.4824,Perseus,
tufts:perseus.image.1987.08.4825,Perseus,
tufts:perseus.image.1987.08.4826,Perseus,
tufts:perseus.image.1987.08.4827,Perseus,
tufts:perseus.image.1987.08.4828,Perseus,
tufts:perseus.image.1987.08.4829,Perseus,
tufts:perseus.image.1987.08.4830,Perseus,
tufts:perseus.image.1987.08.4831,Perseus,
tufts:perseus.image.1987.08.4832,Perseus,
tufts:perseus.image.1987.08.4833,Perseus,
tufts:perseus.image.1987.08.4834,Perseus,
tufts:perseus.image.1987.08.4835,Perseus,
tufts:perseus.image.1987.08.4836,Perseus,
tufts:perseus.image.1987.08.4837,Perseus,
tufts:perseus.image.1987.08.4901,Perseus,
tufts:perseus.image.1987.08.4902,Perseus,
tufts:perseus.image.1987.08.4903,Perseus,
tufts:perseus.image.1987.08.4904,Perseus,
tufts:perseus.image.1987.08.4905,Perseus,
tufts:perseus.image.1987.08.4906,Perseus,
tufts:perseus.image.1987.08.4908,Perseus,
tufts:perseus.image.1987.08.4909,Perseus,
tufts:perseus.image.1987.08.4910,Perseus,
tufts:perseus.image.1987.08.4911,Perseus,
tufts:perseus.image.1987.08.4913,Perseus,
tufts:perseus.image.1987.08.4914,Perseus,
tufts:perseus.image.1987.08.4915,Perseus,
tufts:perseus.image.1987.08.4916,Perseus,
tufts:perseus.image.1987.08.4918,Perseus,
tufts:perseus.image.1987.08.4919,Perseus,
tufts:perseus.image.1987.08.4921,Perseus,
tufts:perseus.image.1987.08.4923,Perseus,
tufts:perseus.image.1987.08.4929,Perseus,
tufts:perseus.image.1987.08.5001,Perseus,
tufts:perseus.image.1987.08.5002,Perseus,
tufts:perseus.image.1987.08.5004,Perseus,
tufts:perseus.image.1987.08.5006,Perseus,
tufts:perseus.image.1987.08.5007,Perseus,
tufts:perseus.image.1987.08.5008,Perseus,
tufts:perseus.image.1987.08.5009,Perseus,
tufts:perseus.image.1987.08.5010,Perseus,
tufts:perseus.image.1987.08.5011,Perseus,
tufts:perseus.image.1987.08.5012,Perseus,
tufts:perseus.image.1987.08.5013,Perseus,
tufts:perseus.image.1987.08.5014,Perseus,
tufts:perseus.image.1987.08.5016,Perseus,
tufts:perseus.image.1987.08.5022,Perseus,
tufts:perseus.image.1987.08.5023,Perseus,
tufts:perseus.image.1987.08.5024,Perseus,
tufts:perseus.image.1987.08.5025,Perseus,
tufts:perseus.image.1987.08.5026,Perseus,
tufts:perseus.image.1987.08.5027,Perseus,
tufts:perseus.image.1987.08.5028,Perseus,
tufts:perseus.image.1987.08.5029,Perseus,
tufts:perseus.image.1987.08.5030,Perseus,
tufts:perseus.image.1987.08.5031,Perseus,
tufts:perseus.image.1987.08.5032,Perseus,
tufts:perseus.image.1987.08.5037,Perseus,
tufts:perseus.image.1987.08.5101,Perseus,
tufts:perseus.image.1987.08.5102,Perseus,
tufts:perseus.image.1987.08.5105,Perseus,
tufts:perseus.image.1987.08.5106,Perseus,
tufts:perseus.image.1987.08.5108,Perseus,
tufts:perseus.image.1987.08.5109,Perseus,
tufts:perseus.image.1987.08.5110,Perseus,
tufts:perseus.image.1987.08.5111,Perseus,
tufts:perseus.image.1987.08.5112,Perseus,
tufts:perseus.image.1987.08.5113,Perseus,
tufts:perseus.image.1987.08.5114,Perseus,
tufts:perseus.image.1987.08.5116,Perseus,
tufts:perseus.image.1987.08.5117,Perseus,
tufts:perseus.image.1987.08.5118,Perseus,
tufts:perseus.image.1987.08.5119,Perseus,
tufts:perseus.image.1987.08.5120,Perseus,
tufts:perseus.image.1987.08.5121,Perseus,
tufts:perseus.image.1987.08.5122,Perseus,
tufts:perseus.image.1987.08.5124,Perseus,
tufts:perseus.image.1987.08.5125,Perseus,
tufts:perseus.image.1987.08.5126,Perseus,
tufts:perseus.image.1987.08.5127,Perseus,
tufts:perseus.image.1987.08.5129,Perseus,
tufts:perseus.image.1987.08.5130,Perseus,
tufts:perseus.image.1987.08.5131,Perseus,
tufts:perseus.image.1987.08.5132,Perseus,
tufts:perseus.image.1987.08.5133,Perseus,
tufts:perseus.image.1987.08.5134,Perseus,
tufts:perseus.image.1987.08.5135,Perseus,
tufts:perseus.image.1987.08.5137,Perseus,
tufts:perseus.image.1987.08.5138,Perseus,
tufts:perseus.image.1987.08.5139,Perseus,
tufts:perseus.image.1987.08.5140,Perseus,
tufts:perseus.image.1987.08.5202,Perseus,
tufts:perseus.image.1987.08.5207,Perseus,
tufts:perseus.image.1987.08.5208,Perseus,
tufts:perseus.image.1987.08.5209,Perseus,
tufts:perseus.image.1987.08.5210,Perseus,
tufts:perseus.image.1987.08.5211,Perseus,
tufts:perseus.image.1987.08.5212,Perseus,
tufts:perseus.image.1987.08.5213,Perseus,
tufts:perseus.image.1987.08.5214,Perseus,
tufts:perseus.image.1987.08.5215,Perseus,
tufts:perseus.image.1987.08.5216,Perseus,
tufts:perseus.image.1987.08.5217,Perseus,
tufts:perseus.image.1987.08.5219,Perseus,
tufts:perseus.image.1987.08.5220,Perseus,
tufts:perseus.image.1987.08.5221,Perseus,
tufts:perseus.image.1987.08.5222,Perseus,
tufts:perseus.image.1987.08.5223,Perseus,
tufts:perseus.image.1987.08.5224,Perseus,
tufts:perseus.image.1987.08.5225,Perseus,
tufts:perseus.image.1987.08.5227,Perseus,
tufts:perseus.image.1987.08.5228,Perseus,
tufts:perseus.image.1987.08.5229,Perseus,
tufts:perseus.image.1987.08.5230,Perseus,
tufts:perseus.image.1987.08.5234,Perseus,
tufts:perseus.image.1987.08.5236,Perseus,
tufts:perseus.image.1987.08.5237,Perseus,
tufts:perseus.image.1987.08.5302,Perseus,
tufts:perseus.image.1987.08.5304,Perseus,
tufts:perseus.image.1987.08.5305,Perseus,
tufts:perseus.image.1987.08.5306,Perseus,
tufts:perseus.image.1987.08.5315,Perseus,
tufts:perseus.image.1987.08.5317,Perseus,
tufts:perseus.image.1987.08.5318,Perseus,
tufts:perseus.image.1987.08.5319,Perseus,
tufts:perseus.image.1987.08.5320,Perseus,
tufts:perseus.image.1987.08.5321,Perseus,
tufts:perseus.image.1987.08.5322,Perseus,
tufts:perseus.image.1987.08.5323,Perseus,
tufts:perseus.image.1987.08.5324,Perseus,
tufts:perseus.image.1987.08.5325,Perseus,
tufts:perseus.image.1987.08.5326,Perseus,
tufts:perseus.image.1987.08.5327,Perseus,
tufts:perseus.image.1987.08.5328,Perseus,
tufts:perseus.image.1987.08.5329,Perseus,
tufts:perseus.image.1987.08.5330,Perseus,
tufts:perseus.image.1987.08.5331,Perseus,
tufts:perseus.image.1987.08.5332,Perseus,
tufts:perseus.image.1987.08.5333,Perseus,
tufts:perseus.image.1987.08.5334,Perseus,
tufts:perseus.image.1987.08.5335,Perseus,
tufts:perseus.image.1987.08.5336,Perseus,
tufts:perseus.image.1987.08.5337,Perseus,
tufts:perseus.image.1987.08.5401,Perseus,
tufts:perseus.image.1987.08.5402,Perseus,
tufts:perseus.image.1987.08.5403,Perseus,
tufts:perseus.image.1987.08.5404,Perseus,
tufts:perseus.image.1987.08.5405,Perseus,
tufts:perseus.image.1987.08.5407,Perseus,
tufts:perseus.image.1987.08.5408,Perseus,
tufts:perseus.image.1987.08.5409,Perseus,
tufts:perseus.image.1987.08.5410,Perseus,
tufts:perseus.image.1987.08.5411,Perseus,
tufts:perseus.image.1987.08.5412,Perseus,
tufts:perseus.image.1987.08.5415,Perseus,
tufts:perseus.image.1987.08.5416,Perseus,
tufts:perseus.image.1987.08.5426,Perseus,
tufts:perseus.image.1987.08.5427,Perseus,
tufts:perseus.image.1987.08.5428,Perseus,
tufts:perseus.image.1987.08.5429,Perseus,
tufts:perseus.image.1987.08.5432,Perseus,
tufts:perseus.image.1987.08.5437,Perseus,
tufts:perseus.image.1987.08.5509,Perseus,
tufts:perseus.image.1987.09.0001,Perseus,
tufts:perseus.image.1987.09.0002,Perseus,
tufts:perseus.image.1987.09.0003,Perseus,
tufts:perseus.image.1987.09.0004,Perseus,
tufts:perseus.image.1987.09.0005,Perseus,
tufts:perseus.image.1987.09.0006,Perseus,
tufts:perseus.image.1987.09.0007,Perseus,
tufts:perseus.image.1987.09.0012,Perseus,
tufts:perseus.image.1987.09.0013,Perseus,
tufts:perseus.image.1987.09.0014,Perseus,
tufts:perseus.image.1987.09.0015,Perseus,
tufts:perseus.image.1987.09.0016,Perseus,
tufts:perseus.image.1987.09.0017,Perseus,
tufts:perseus.image.1987.09.0018,Perseus,
tufts:perseus.image.1987.09.0027,Perseus,
tufts:perseus.image.1987.09.0028,Perseus,
tufts:perseus.image.1987.09.0029,Perseus,
tufts:perseus.image.1987.09.0030,Perseus,
tufts:perseus.image.1987.09.0032,Perseus,
tufts:perseus.image.1987.09.0034,Perseus,
tufts:perseus.image.1987.09.0035,Perseus,
tufts:perseus.image.1987.09.0037,Perseus,
tufts:perseus.image.1987.09.0038,Perseus,
tufts:perseus.image.1987.09.0039,Perseus,
tufts:perseus.image.1987.09.0045,Perseus,
tufts:perseus.image.1987.09.0046,Perseus,
tufts:perseus.image.1987.09.0047,Perseus,
tufts:perseus.image.1987.09.0048,Perseus,
tufts:perseus.image.1987.09.0049,Perseus,
tufts:perseus.image.1987.09.0055,Perseus,
tufts:perseus.image.1987.09.0056,Perseus,
tufts:perseus.image.1987.09.0057,Perseus,
tufts:perseus.image.1987.09.0058,Perseus,
tufts:perseus.image.1987.09.0060,Perseus,
tufts:perseus.image.1987.09.0061,Perseus,
tufts:perseus.image.1987.09.0062,Perseus,
tufts:perseus.image.1987.09.0063,Perseus,
tufts:perseus.image.1987.09.0064,Perseus,
tufts:perseus.image.1987.09.0065,Perseus,
tufts:perseus.image.1987.09.0066,Perseus,
tufts:perseus.image.1987.09.0071,Perseus,
tufts:perseus.image.1987.09.0072,Perseus,
tufts:perseus.image.1987.09.0073,Perseus,
tufts:perseus.image.1987.09.0074,Perseus,
tufts:perseus.image.1987.09.0075,Perseus,
tufts:perseus.image.1987.09.0076,Perseus,
tufts:perseus.image.1987.09.0077,Perseus,
tufts:perseus.image.1987.09.0078,Perseus,
